id;label
244;Marburg, Entwürfe zum Fußboden-Unterbau im Sammlungssaal im Mineralogischen Institut, Grundrisse und Querschnitte Marburg, Entwürfe zum Fußboden-Unterbau im Sammlungssaal im Mineralogischen Institut, Grundrisse und Querschnitte/Marburg, Entwurf zum Fußboden-Unterbau im Sammlungssaal im Mineralogischen Institut, Grundrisse
245;Marburg, Entwürfe zum Fußboden-Unterbau im Sammlungssaal im Mineralogischen Institut, Grundrisse und Querschnitte Marburg, Entwürfe zum Fußboden-Unterbau im Sammlungssaal im Mineralogischen Institut, Grundrisse und Querschnitte/Marburg, Entwurf zum Fußboden-Unterbau im Sammlungssaal im Mineralogischen Institut, Querschnitte
246;Merxhausen (Emstal), Landeshospital, Psychiatrie, Kellergeschoss, Entwürfe, Grundrisse
247;Merxhausen (Emstal), Landeshospital, Psychiatrie, Kellergeschoss, Entwürfe, Grundrisse Merxhausen (Emstal), Landeshospital, Psychiatrie, Kellergeschoss, Entwürfe, Grundrisse/Merxhausen (Emstal), Landeshospital, Entwurf einer Luftheizung mit Ventilation, Kellergeschoss, Grundriss
248;Merxhausen (Emstal), Landeshospital, Psychiatrie, Kellergeschoss, Entwürfe, Grundrisse Merxhausen (Emstal), Landeshospital, Psychiatrie, Kellergeschoss, Entwürfe, Grundrisse/Merxhausen (Emstal), Landeshospital, Entwurf für Heizungsanlage im Landeshospital, Erdgeschoss und erstes Geschoss,Grundrisse
249;Waldeck, Domäne, Wagenremise, Entwurf, Schnitte, Aufriss und Grundriss
250;Bildnis der Maximiliane Brentano, geb. la Roche
251;Modell der Juristischen Fakultät der Universität in Marburg (Savigny-Haus)
252;Feier des 80. Geburtstags von Hanns Swarzenski im Zentralinstitut für Kunstgeschichte in München: Willibald Sauerländer im Gespräch mit Brigitte Horney
253;Schwere Last
254;Tablett
255;Marburg, ehemalige Deutschordenskomturei, Mitteltrakt, Geologisches Institut?, Grundriss
256;Merxhausen (Emstal), Landeshospital, eiserne Tore, Entwürfe, Aufrisse, Grundrisse und Querschnitt
257;Merxhausen (Emstal), Landeshospital, eiserne Tore, Entwürfe, Aufrisse, Grundrisse und Querschnitt Merxhausen (Emstal), Landeshospital, eiserne Tore, Entwürfe, Aufrisse, Grundrisse und Querschnitt/Merxhausen (Emstal), Landeshospital, eiserne Tore, Entwurf, Aufriss
258;Merxhausen (Emstal), Landeshospital, eiserne Tore, Entwürfe, Aufrisse, Grundrisse und Querschnitt Merxhausen (Emstal), Landeshospital, eiserne Tore, Entwürfe, Aufrisse, Grundrisse und Querschnitt/Merxhausen (Emstal), Landeshospital, eisernes Tor, Entwurf, Aufriss, Grundrisse und Querschnitt
259;Auf dem Dresdener Striezelmarkt
260;Studie einer Königskerze
261;Am Genfer See
262;Blick in die Ferne
263;Kairo, Frau mit Kind
264;Konfuzianische Schulchronik
265;Universitäts-Zahnklinik
266;Feier des 80. Geburtstags von Hanns Swarzenski im Zentralinstitut für Kunstgeschichte in München: Swarzenski im Gespräch mit Renate Eikelmann
267;Vor dem Fenster sitzender Akt
268;Landschaft
269;In Vorlesung
270;Maiglöckchenstrauß
271;Der Eckensteher Nante Strumpf in Berlin
272;Wiese mit alten Bäumen
273;Boote an der Küste der Normandie
274;Universitäts-Turnhalle
275;Konfuzianische Regenteninschrift
276;Kairo, Alter Derwisch mit Kind
277;Feier des 80. Geburtstags von Hanns Swarzenski im Zentralinstitut für Kunstgeschichte in München: Swarzenski, Willibald Sauerländer und Brigitte Horney im Gespräch
278;Der Pan
279;Zeichnung zum Kriegerdenkmal Oberwalgern
280;Gruppenstudie
281;Weiblicher Akt
282;Das Sorgenkind
283;Bachlandschaft mit Steg
284;Augenklinik
285;Feier des 80. Geburtstags von Hanns Swarzenski im Zentralinstitut für Kunstgeschichte in München: Swarzenski im Gespräch mit Willibald Sauerländer
286;Straßenszene in Obereisenhausen mit Motorradfahrern
287;Verschiedene Darstellungen (unter anderem Tanz im Zauberkreis)
288;Altholländische Straßenszene
289;Blühende Bäume
290;Feier des 80. Geburtstags von Hanns Swarzenski im Zentralinstitut für Kunstgeschichte in München: Swarzenski im Gespräch mit Inge Hacker und Margret Stuffmann
291;Haus der Telefon-Gesellschaft
292;Rostock, Jahrmarkt, Karussell und zwei Polizisten
293;Unbekanntes Porträt und weitere Personen
294;Frankenberg (Eder), Liebfrauenkirche, Entwurf zur Restaurierung des Dachstuhls, Schnitte
295;Büste der Anna Amalie von Sachsen-Weimar
296;Landschaft mit Himmel
297;Feier des 80. Geburtstags von Hanns Swarzenski im Zentralinstitut für Kunstgeschichte in München: Willibald Sauerländer überreicht Swarzenski ein Geschenk, im Hintergrund Inge Hacker und Margret Stuffmann
298;Niederrheinisches Bauerngehöft
299;Gemarkungskarte von Willershausen bei Herleshausen
300;Waltershausen (Kreis Gotha), Puppenfabrikation: Die Puppen werden zusammengesetzt
301;Mathematisches Institut der Universität
302;Jacob Grimm als Schnupfenpatient
303;Marburg, Entwürfe zur Turnhalle des Gymnasium Philippinum, Grundrisse, Querschnitte, Längsschnitte, Lageplan und Aufrisse
304;Marburg, Entwürfe zur Turnhalle des Gymnasium Philippinum, Grundrisse, Querschnitte, Längsschnitte, Lageplan und Aufrisse Marburg, Entwürfe zur Turnhalle des Gymnasium Philippinum, Grundrisse, Querschnitte, Längsschnitte, Lageplan und Aufrisse/Marburg, Entwurf zur Turnhalle des Gymnasium Philippinum, Grundriss und Aufrisse
305;Marburg, Entwürfe zur Turnhalle des Gymnasium Philippinum, Grundrisse, Querschnitte, Längsschnitte, Lageplan und Aufrisse Marburg, Entwürfe zur Turnhalle des Gymnasium Philippinum, Grundrisse, Querschnitte, Längsschnitte, Lageplan und Aufrisse/Marburg, Entwurf zur Turnhalle des Gymnasium Philippinum, Aufriss, Querschnitt und Längsschnitt
306;Marburg, Entwürfe zur Turnhalle des Gymnasium Philippinum, Grundrisse, Querschnitte, Längsschnitte, Lageplan und Aufrisse Marburg, Entwürfe zur Turnhalle des Gymnasium Philippinum, Grundrisse, Querschnitte, Längsschnitte, Lageplan und Aufrisse/Marburg, Entwurf zur Turnhalle des Gymnasium Philippinum, Querschnitt und Lageplan
307;Marburg, Entwürfe zur Turnhalle des Gymnasium Philippinum, Grundrisse, Querschnitte, Längsschnitte, Lageplan und Aufrisse Marburg, Entwürfe zur Turnhalle des Gymnasium Philippinum, Grundrisse, Querschnitte, Längsschnitte, Lageplan und Aufrisse/Marburg, Entwurf zur Turnhalle des Gymnasium Philippinum, Aufrisse und Grundriss
308;Britische Mandatspolizei vor der Davidszitadelle
309;Büste des Friedrich von Schiller
310;Ecce Homo
311;"Theodor Csokor ""3. November 1918"""
312;Bildnis Carl Julius Caesar (1816-1886), Professor der Philologie und Eloquenz
313;Bildnis des Johann Wolfgang von Goethe
314;Kornhocken mit Buchen
315;Annegrit Schmitt und Rudolf Preimesberger im Gespräch auf einer Veranstaltung im Zentralinstitut für Kunstgeschichte in München
316;Seerosenteich
317;Pharmazeutisches Institut der Universität
318;"Rostock, Jahrmarkt, Karussell oder Reitbahn ""Lambertz"""
319;Straßenszene in Obereisenhausen mit Motorradfahrern und Lautsprecherwagen
320;Marburg, Entwürfe zum Neubau einer Turnhalle des Gymnasium Philippinum, Aufrisse, Querschnitte, Lageplan und Grundrisse
321;Marburg, Entwürfe zum Neubau einer Turnhalle des Gymnasium Philippinum, Aufrisse, Querschnitte, Lageplan und Grundrisse Marburg, Entwürfe zum Neubau einer Turnhalle des Gymnasium Philippinum, Aufrisse, Querschnitte, Lageplan und Grundrisse/Marburg, Entwurf zum Neubau einer Turnhalle des Gymnasium Philippinum, Aufrisse, Querschnitt und Grundriss
322;Marburg, Entwürfe zum Neubau einer Turnhalle des Gymnasium Philippinum, Aufrisse, Querschnitte, Lageplan und Grundrisse Marburg, Entwürfe zum Neubau einer Turnhalle des Gymnasium Philippinum, Aufrisse, Querschnitte, Lageplan und Grundrisse/Marburg, Entwurf zum Neubau einer Turnhalle des Gymnasium Philippinum, Lageplan, Längsschnitt und Grundriss
323;Messetreiben in der Petersstraße
324;Die Pfarrer Grimm und Münscher bei gutem und schlechtem Wetter
325;Sigrid Müller-Christensen und Renate Kroos im Gespräch auf einer Veranstaltung im Zentralinstitut für Kunstgeschichte in München
326;Kosaken auf der Rast
327;Altes Bauernhaus
328;Kairo, Wasserholer
329;"Rostock, Jahrmarkt, Reitbahn ""Carsten Haberjan"""
330;Neues Chemisches Institut der Universität
331;Waltershausen (Kreis Gotha), Puppenfabrikation: Die Puppen werden frisiert
332;Neues Gebäude des neuen Physikalischen Institutes der Universität
333;Marburg Entwürfe der Turnhalle des Gymnasium Philippinum, Aufriss, Längsschnitt, Querschnitt, Lageplan und Grundriss
334;Marburg Entwürfe der Turnhalle des Gymnasium Philippinum, Aufriss, Längsschnitt, Querschnitt, Lageplan und Grundriss Marburg Entwürfe der Turnhalle des Gymnasium Philippinum, Aufriss, Längsschnitt, Querschnitt, Lageplan und Grundriss/Marburg Entwurf der Turnhalle des Gymnasium Philippinum, Aufriss, Längsschnitt und Grundriss
335;Marburg Entwürfe der Turnhalle des Gymnasium Philippinum, Aufriss, Längsschnitt, Querschnitt, Lageplan und Grundriss Marburg Entwürfe der Turnhalle des Gymnasium Philippinum, Aufriss, Längsschnitt, Querschnitt, Lageplan und Grundriss/Marburg Entwurf der Turnhalle des Gymnasium Philippinum, Lageplan, Längsschnitt und Querschnitt
336;Épinal: Landung eines Zeppelins auf dem Flugplatz
337;Bildnis des Johann Dietrich Schmid (1673-1732)
338;Frans Hals
339;Gruppe Berendi?
340;Füllen der Weinkelter in Bad Dürkheim
341;Wolfgang Lotz, Rudolf Preimesberger und Hans-Karl Lücke im Gespräch auf einer Veranstaltung im Zentralinstitut für Kunstgeschichte in München
342;Sonnenuntergang über einem Wasserfall und Stromschnellen in felsiger Landschaft
343;Zwei Strohfeimen
344;Karte der Feldmark von Willershausen bei Herleshausen
345;Waltershausen (Kreis Gotha), Puppenfabrikation: Einsetzen der Augen
346;Berlin, Deutsches Künstler-Theater, Aufführung, Faust I, mit Eugen Klopper und Rudolf Platte
347;Der Wirth und die Wirthin
348;Kafka. Ein altes Blatt
349;Feldarbeit (Kartoffelernte)
350;Ein Landarzt von Franz Kafka
351;Deckenleuchter
352;Marburg, Kugelgasse Nummer 7, Tür
353;Bad Hersfeld, Domäne Bingartes, Entwurf zu einem Stallgebäude, Aufriss und Grundrisse
354;Kornschober
355;Dose mit Deckel
356;Treppe
357;Kassel, Opernhaus (Altes Hoftheater), Entwurf zum Kulissenhaus, Aufriss und Grundriss
358;Siegel der Äbtissin Jutta von Katzenellenbogen
359;Wandleuchter
360;Marburg, Kugelgasse Nummer 7, Treppendetail
361;David und Bathseba
362;Bildniskopf der Gattin des Künstlers
363;Bad Hersfeld, Domäne Bingartes, Entwurf zu verschiedenen Wirtschaftsgebäuden, Aufrisse, Grundriss und Lageplan
364;Scheune am Bach
365;Lapidärbetrieb: Kitterin und Ebouchierer bei der Arbeit
366;Die Donau bei Obermarchtal
367;Blick von Ockershausen auf Marburg
368;Der Fund
369;Marburg vom Wehr in Weidenhausen aus gesehen
370;Marburg, Markt 17, Treppendetail
371;Christus als Schmerzensmann (?)
372;Deckel einer Dose mit Rosenknauf
373;Bad Hersfeld, Domäne Bingartes, Werkriss zu einem Stallgebäude, Schnitte und Balkenlage
374;Sitzende
375;Bootshafen
376;Marburger Relief der Marienklage
377;Marburger Relief der Marienklage Marburger Relief der Marienklage/zweite Schauseite
378;Marburger Relief der Marienklage Marburger Relief der Marienklage/zweite Schauseite Marburger Relief der Marienklage/zweite Schauseite/Marienklage
379;Der Tod des Edgar Allen Poe
380;Frankenberg (Eder), Liebfrauenkirche, Entwurf zur Restaurierung des Dachstuhls, Schnitte und Aufriss
381;Bildnis der Lina Lehmann
382;Golgotha
383;Kassel, Opernhaus (Altes Hoftheater), Entwurf zu Nebengebäuden, Situationsplan und Aufrisse
384;Eichenzell, Schloss Fasanerie, Park, Entwurf für das erste Becken der Wasserachse, Lageplan
385;Siegel der Äbtissin Werintrudis
386;Zirkusdompteur
387;Marburg, Hirschberg Nummer 14, Wohnhaus Textor, Dach: Firstsäule und Ankerbalken
388;Elisabethkirche
389;Hanau?, Wohngebäude, Bestandsaufnahme, Grundriss
390;Hanau?, Wohngebäudes, Bestandsaufnahme, Aufriss und Grundrisse
391;Bad Hersfeld, Domäne Bingartes, Kuhstall, Entwurf?, Aufriss und Grundrisse
392;Häuser
393;Bildnis Professor Kurt Reidemeister
394;Boas, Ruth an der Hand haltend
395;Röste
396;Kassel, Altes Hoftheater/Opernhaus, Entwurf zum Kulissenhaus, Aufriss und Grundriss
397;Siegel der Äbtissin Gisela
398;Kirchturm
399;Lichterknecht
400;Marburg, Judengasse Ecke Wettergasse: Fischers Häuschen
401;Bad Hersfeld, Domäne Bingartes, Pferde-und Ochsenstall, Entwurf?, Aufriss und Grundrisse
402;Männer beim Spinnen von Wolle
403;Bildnis Brigitte Falck
404;Blick auf den Inn
405;Bratrost
406;Kassel, Altes Hoftheater/Opernhaus, Entwurf zum Kulissenhaus, Situationsplan
407;Telefonhaube
408;Marburg, Ketzerbach 44, Wohnhaus von 1736
409;Bad Hersfeld, Domäne Bingartes, Wohnhaus, Entwurf?, Aufriss und Grundrisse
410;Bad Hersfeld, Domäne Bingartes, Brennerei, Entwurf?, Aufriss und Grundrisse
411;Selbstbildnis mit seiner Frau Erika und Tochter Brigitte
412;Treppengeländer
413;Siegel der Äbtissin Lutgardis
414;Bratrost, Kreis Ziegenhain
415;Kassel, Opernhaus (Altes Hoftheater), Entwurf zum Kulissenhaus und Malersaal, Aufriss, Schnitt und Situationsplan
416;Marburg, Kugelgasse Nummer 6, Portal
417;Bad Hersfeld, Domäne Bingartes, Bestandsaufnahme?, Situationsplan
418;Stuttgarter Vorstadt
419;Siegel des Kapitels zu Kaufungen
420;Kassel, Opernhaus (Altes Hoftheater), Entwurf zu einem Kulissenschuppen, Grundriss
421;Kapitell
422;Waldeck, Domäne, Scheune, Bestandsaufnahme, Situationsplan
423;Schwälmer Butterfaß
424;Marburg, Landgrafenschloss, Südflügel, Bestandsaufnahme, Grundriss
425;Marburg, Universitäts-Frauenklinik, Wirtschaftsgebäude, Entwurf, Aufriss, Grundrisse und Querschnitt
426;Schale
427;Bauernhof in Hessen
428;Blick auf die Moselschleife bei Bremm
429;Herbergsschild der Metzger in Alsfeld
430;Deckelvase mit Chinoiserien
431;Der Königsplatz in Kassel
432;Entwurf für ein unbekanntes Herrschaftliches (?) Gebäude, Grundriss
433;Porto Rhaphti: Gruppenbild mit Dörpfeld, Puchstein, Conze und Brueckner
434;Eifa, Schulgebäude, Bestandsaufnahme, Lageplan
435;Hinterländer Stülpchen
436;Marburg, Universitäts-Frauenklinik, Erweiterungsbau - Fundamente, Entwurf, Grundriss
437;Kassel, Garde du Corps-Kaserne, Bestandsaufnahme, Situationsplan
438;Waldeck, Domäne, Wirtschaftsgebäude, Bauaufnahme, Schnitte und Grundrisse
439;Wandschrank
440;Knoten und Nestel- Architekturdetails und Ornamente
441;Es leben die Teutonen
442;Landschaft bei Lübbenau im Spreewald
443;Alter Hof mit Gespann
444;Plakat Karlsruher Majolika-Plastiken
445;Herbergsschild, Alsfeld
446;Hanau, Postgebäude?, Bestandsaufnahme, Grundriss
447;Marburg, Landgrafenschloss mit Gartenanlage, Bestandsaufnahme, Lageplan
448;Porto Rhaphti: Gruppenbild mit Dörpfeld, Puchstein, Conze, Wolters und Brueckner
449;Vase
450;Wabern, Jagdschloss, Lustgarten, Entwurf zum Parterre, Lageplan
451;Adelshausen (Melsungen), Domäne Fahre, Schweinestall, Bestandsaufnahme, Aufrisse, Querschnitte, Längsschnitte, Grundrisse und Lageplan
452;Adelshausen (Melsungen), Domäne Fahre, Schweinestall, Bestandsaufnahme, Aufrisse, Querschnitte, Längsschnitte, Grundrisse und Lageplan Adelshausen (Melsungen), Domäne Fahre, Schweinestall, Bestandsaufnahme, Aufrisse, Querschnitte, Längsschnitte, Grundrisse und Lageplan/Adelshausen (Melsungen), Domäne Fahre, Schweinestall, Bestandsaufnahme, Aufriss, Querschnitte, Grundriss und Lageplan
453;Adelshausen (Melsungen), Domäne Fahre, Schweinestall, Bestandsaufnahme, Aufrisse, Querschnitte, Längsschnitte, Grundrisse und Lageplan Adelshausen (Melsungen), Domäne Fahre, Schweinestall, Bestandsaufnahme, Aufrisse, Querschnitte, Längsschnitte, Grundrisse und Lageplan/Adelshausen (Melsungen), Domäne Fahre, Schweinestall, Bestandsaufnahme, Aufrisse, Querschnitte und Längschnitte
454;Illustrationen zu Goethes Faust: Gretchens Ohnmacht in der Elisabethkirche
455;Eifa, Schulgebäude - Abortanlage, Bauaufnahme, Grundriss, Aufriss, Längsschnitt, Querschnitt, Lageplan
456;Eifa, Schulgebäude - Abortanlage, Bauaufnahme, Grundriss, Aufriss, Längsschnitt, Querschnitt, Lageplan Eifa, Schulgebäude - Abortanlage, Bauaufnahme, Grundriss, Aufriss, Längsschnitt, Querschnitt, Lageplan/Eifa, Schulgebäude, Abortanlage, Schriftstück
457;Kassel, Königliches Schauspielhaus (Altes Hoftheater), Entwurf zu den äußeren Türen, Aufrisse und Schnitte
458;Ansicht Marburgs von Nordwesten, von der Augustenruhe
459;Waldeck, Domäne, Scheune, Entwurf?, Schnitt
460;Marburger Gasse mit Schlossblick
461;Schloss Willingshausen
462;Am Klavier
463;unbekannter Ort, Entwurf zu einem Pferdestall, Grundriss
464;Zunftpokal aus Spangenberg
465;Herbergsschild, Museum Alsfeld
466;"Idelaentwurf für ""Gut Nirgendhausen"", Lageplan"
467;Marburg, Situation des ehemaligen Deutschhaus, Bestandsaufnahme, Lageplan
468;Schwälmer Frauenhandschuh
469;Der Innenraum der Elisabethkirche nach Osten
470;Pfeilerbasis
471;Kassel, Königliches Schauspielhaus (Altes Hoftheater), Bestandsaufnahme, Situationsplan
472;Waldeck, Domäne, Scheune, Entwurf?, Grundriss
473;Eifa, Schulgebäude mit Lehrerwohnung, Umbauentwurf, Grundrisse
474;Porträt des Bischofs von Lettland Peter Harald Poelchau
475;Ansicht Marburgs
476;Becher
477;Palma di Mallorca
478;Annekathrin am Fenster
479;Entwurf zu einem Pferdestall, Grundriss
480;Aus dem Park von Willingshausen
481;Herbergsschild der Schneider zu Alsfeld
482;unbekannter Ort, Entwurf zu einer Siedlung, Lageplan
483;Hanau, Entwurf zu einem Schlachthaus, Aufriss und Grundriss
484;Marburg, Lageplan um die Elisabethkirche
485;Melsungen, Schloss, Hauptgebäude, Bauaufnahmen, Grundrisse
486;Melsungen, Schloss, Hauptgebäude, Bauaufnahmen, Grundrisse Melsungen, Schloss, Hauptgebäude, Bauaufnahmen, Grundrisse/Melsungen, Schloss, Hauptgebäude, Bauaufnahme, Grundriss des ersten Obergeschosses
487;Melsungen, Schloss, Hauptgebäude, Bauaufnahmen, Grundrisse Melsungen, Schloss, Hauptgebäude, Bauaufnahmen, Grundrisse/Melsungen, Schloss, Hauptgebäude, Bauaufnahme, Grundriss des zweiten Obergeschosses
488;Melsungen, Schloss, Hauptgebäude, Bauaufnahmen, Grundrisse Melsungen, Schloss, Hauptgebäude, Bauaufnahmen, Grundrisse/Melsungen, Schloss, Hauptgebäude, Bauaufnahme, Grundriss des Erdgeschosses
489;Marburg?, unbekanntes Universitätsgebäude?, Bauaufnahme, Aufriss
490;Kassel, Hohentorkaserne, Bestandsaufnahme, Aufriss und Grundriss
491;Kelch
492;Fronleichnam auf dem Bamberger Domberg
493;Frau bei der Weinlese in Bremm
494;Ismailije-Kanal
495;Entwurf für ein unbekanntes Herrschaftliches (?) Gebäude, Grundrisse
496;Deckeldose
497;Marburg, Meteorologisches Observatorium, Bestandsaufnahme, Querschnitt, Aufriss und Grundrisse
498;Blick vom Calmont auf die Straße bei Bremm
499;Wasserspeier
500;Entwurf für ein unbekanntes Herrschaftliches Gebäude, Grundriss
501;Brustlappen
502;Marburg, Universitäts-Frauenklinik, Wirtschaftsgebäude, Entwurf, Grundrisse, Aufrisse, Querschnitt und Längsschnitt
503;Ansicht eines Schwälmer Brautstuhls
504;Schafherde im Herbst
505;Die neu erbaute Universität in Marburg, 1892
506;Hanau, Entwurf zum Umbau des Finanzkammergebäudes, Grundriss
507;Marburg, Ehemalige Deutschordenskomturei, Brauhaus, Bestandsaufnahme, Aufriss, Querschnitte und Grundrisse
508;unbekannter Ort (Niederlande), Entwurf zu einem Dielenhaus, Grundriss
509;Schwälmer Festtracht, Schürzenecken
510;Marburg, Universitäts-Frauenklinik, Wirtschaftsgebäude, Entwurf, Grundrisse und Querschnitt
511;Wöchnerinnenschüssel
512;Am Dorfweiher in Bronsfeld
